страница,скоуп,исполнитель,статус,блоков,блоков_с_методом,блоков_с_Go,методы
api-reference/catalog/store/catalog-store-update.md,catalog,Аня,ожидает,1,1,0,catalog.store.update
api-reference/catalog/store-product/catalog-store-product-get-fields.md,catalog,Аня,ожидает,1,1,0,catalog.storeproduct.getFields
api-reference/catalog/store-product/catalog-store-product-get.md,catalog,Аня,ожидает,1,1,0,catalog.storeproduct.get
api-reference/catalog/store-product/catalog-store-product-list.md,catalog,Аня,ожидает,1,1,0,catalog.storeproduct.list
api-reference/catalog/userfield-document/catalog-userfield-document-list.md,catalog,Аня,ожидает,1,1,0,catalog.userfield.document.list
api-reference/catalog/userfield-document/catalog-userfield-document-update.md,catalog,Аня,ожидает,1,1,0,catalog.userfield.document.update
api-reference/catalog/vat/catalog-vat-add.md,catalog,Аня,ожидает,1,1,0,catalog.vat.add
api-reference/catalog/vat/catalog-vat-delete.md,catalog,Аня,ожидает,1,1,0,catalog.vat.delete
api-reference/catalog/vat/catalog-vat-get-fields.md,catalog,Аня,ожидает,1,1,0,catalog.vat.getFields
api-reference/catalog/vat/catalog-vat-get.md,catalog,Аня,ожидает,1,1,0,catalog.vat.get
api-reference/catalog/vat/catalog-vat-list.md,catalog,Аня,ожидает,1,1,0,catalog.vat.list
api-reference/catalog/vat/catalog-vat-update.md,catalog,Аня,ожидает,1,1,0,catalog.vat.update
api-reference/chat-bots/chat-bots-v2/im.v2/events/event-get.md,chat-bots,Аня,ожидает,1,1,0,im.v2.Event.get
api-reference/chat-bots/chat-bots-v2/im.v2/events/event-subscribe.md,chat-bots,Аня,ожидает,1,1,0,im.v2.Event.subscribe
api-reference/chat-bots/chat-bots-v2/im.v2/events/event-unsubscribe.md,chat-bots,Аня,ожидает,1,1,0,im.v2.Event.unsubscribe
api-reference/chat-bots/chat-bots-v2/im.v2/files/file-download.md,chat-bots,Аня,ожидает,1,1,0,im.v2.File.download
api-reference/chat-bots/chat-bots-v2/im.v2/files/file-upload.md,chat-bots,Аня,ожидает,1,1,0,im.v2.File.upload
api-reference/chat-bots/chat-bots-v2/imbot.v2/bots/bot-get.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Bot.get
api-reference/chat-bots/chat-bots-v2/imbot.v2/bots/bot-list.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Bot.list
api-reference/chat-bots/chat-bots-v2/imbot.v2/bots/bot-register.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Bot.register
api-reference/chat-bots/chat-bots-v2/imbot.v2/bots/bot-unregister.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Bot.unregister
api-reference/chat-bots/chat-bots-v2/imbot.v2/bots/bot-update.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Bot.update
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.add
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-get.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.get
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-leave.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.leave
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-manager-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Manager.add
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-manager-delete.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Manager.delete
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-set-owner.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.setOwner
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-update.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.update
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-user-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.User.add
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-user-delete.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.User.delete
api-reference/chat-bots/chat-bots-v2/imbot.v2/chats/chat-user-list.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.User.list
api-reference/chat-bots/chat-bots-v2/imbot.v2/commands/command-answer.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Command.answer
api-reference/chat-bots/chat-bots-v2/imbot.v2/commands/command-list.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Command.list
api-reference/chat-bots/chat-bots-v2/imbot.v2/commands/command-register.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Command.register
api-reference/chat-bots/chat-bots-v2/imbot.v2/commands/command-unregister.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Command.unregister
api-reference/chat-bots/chat-bots-v2/imbot.v2/commands/command-update.md,chat-bots,Аня,ожидает,2,2,0,imbot.v2.Command.update
api-reference/chat-bots/chat-bots-v2/imbot.v2/events/event-get.md,chat-bots,Аня,ожидает,2,2,0,imbot.v2.Event.get
api-reference/chat-bots/chat-bots-v2/imbot.v2/files/file-download.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.File.download
api-reference/chat-bots/chat-bots-v2/imbot.v2/files/file-upload.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.File.upload
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/delimiter.md,chat-bots,Аня,нужен разбор вручную,1,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/files.md,chat-bots,Аня,нужен разбор вручную,1,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/grid.md,chat-bots,Аня,нужен разбор вручную,4,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/images.md,chat-bots,Аня,нужен разбор вручную,1,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/links.md,chat-bots,Аня,нужен разбор вручную,1,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/text.md,chat-bots,Аня,нужен разбор вручную,1,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/block-collections/user.md,chat-bots,Аня,нужен разбор вручную,1,0,0,
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/constructor.md,chat-bots,Аня,ожидает,2,2,0,imbot.v2.Chat.Message.send
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/attachments/index.md,chat-bots,Аня,нужен разбор вручную,4,2,0,imbot.v2.Chat.Message.send
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-delete.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.delete
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-get-context.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.getContext
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-get.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.get
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-reaction-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.Reaction.add
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-reaction-delete.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.Reaction.delete
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-read.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.read
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-send.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.send
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/chat-message-update.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.update
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/message-formatting.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.send
api-reference/chat-bots/chat-bots-v2/imbot.v2/messages/message-keyboards.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.send
api-reference/chat-bots/chat-bots-v2/imbot.v2/revision-get.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Revision.get
api-reference/chat-bots/chat-bots-v2/imbot.v2/ui/chat-input-action-notify.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.InputAction.notify
api-reference/chat-bots/chat-bots-v2/imbot.v2/ui/chat-text-field-enabled.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.TextField.enabled
api-reference/chat-bots/outdated/bots/imbot-bot-list.md,chat-bots,Аня,ожидает,1,1,0,imbot.bot.list
api-reference/chat-bots/outdated/bots/imbot-register.md,chat-bots,Аня,ожидает,1,1,0,imbot.register
api-reference/chat-bots/outdated/bots/imbot-unregister.md,chat-bots,Аня,ожидает,1,1,0,imbot.unregister
api-reference/chat-bots/outdated/bots/imbot-update.md,chat-bots,Аня,ожидает,1,1,0,imbot.update
api-reference/chat-bots/outdated/chats/imbot-chat-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.add
api-reference/chat-bots/outdated/chats/imbot-chat-get.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.get
api-reference/chat-bots/outdated/chats/imbot-chat-leave.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.leave
api-reference/chat-bots/outdated/chats/imbot-chat-send-typing.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.sendTyping
api-reference/chat-bots/outdated/chats/imbot-chat-set-manager.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.setManager
api-reference/chat-bots/outdated/chats/imbot-chat-set-owner.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.setOwner
api-reference/chat-bots/outdated/chats/imbot-chat-update-avatar.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.updateAvatar
api-reference/chat-bots/outdated/chats/imbot-chat-update-color.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.updateColor
api-reference/chat-bots/outdated/chats/imbot-chat-update-title.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.updateTitle
api-reference/chat-bots/outdated/chats/imbot-chat-user-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.user.add
api-reference/chat-bots/outdated/chats/imbot-chat-user-delete.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.user.delete
api-reference/chat-bots/outdated/chats/imbot-chat-user-list.md,chat-bots,Аня,ожидает,1,1,0,imbot.chat.user.list
api-reference/chat-bots/outdated/chats/imbot-dialog-get.md,chat-bots,Аня,ожидает,1,1,0,imbot.dialog.get
api-reference/chat-bots/outdated/commands/imbot-command-answer.md,chat-bots,Аня,ожидает,1,1,0,imbot.command.answer
api-reference/chat-bots/outdated/commands/imbot-command-register.md,chat-bots,Аня,ожидает,1,1,0,imbot.command.register
api-reference/chat-bots/outdated/commands/imbot-command-unregister.md,chat-bots,Аня,ожидает,1,1,0,imbot.command.unregister
api-reference/chat-bots/outdated/commands/imbot-command-update.md,chat-bots,Аня,ожидает,1,1,0,imbot.command.update
api-reference/chat-bots/outdated/messages/imbot-message-add.md,chat-bots,Аня,ожидает,1,1,0,imbot.message.add
api-reference/chat-bots/outdated/messages/imbot-message-delete.md,chat-bots,Аня,ожидает,1,1,0,imbot.message.delete
api-reference/chat-bots/outdated/messages/imbot-message-like.md,chat-bots,Аня,ожидает,1,1,0,imbot.message.like
api-reference/chat-bots/outdated/messages/imbot-message-update.md,chat-bots,Аня,ожидает,1,1,0,imbot.message.update
api-reference/chat-bots/outdated/send-command.md,chat-bots,Аня,ожидает,1,1,0,imbot.message.add
api-reference/chat-bots/send-command.md,chat-bots,Аня,ожидает,1,1,0,imbot.v2.Chat.Message.send
api-reference/chats/chat-update/im-chat-set-owner.md,chats,Аня,ожидает,1,1,0,im.chat.setOwner
api-reference/chats/chat-update/im-chat-update-avatar.md,chats,Аня,ожидает,1,1,0,im.chat.updateAvatar
api-reference/chats/chat-update/im-chat-update-color.md,chats,Аня,ожидает,1,1,0,im.chat.updateColor
api-reference/chats/chat-update/im-chat-update-title.md,chats,Аня,ожидает,1,1,0,im.chat.updateTitle
api-reference/chats/chat-users/im-chat-leave.md,chats,Аня,ожидает,1,1,0,im.chat.leave
api-reference/chats/chat-users/im-chat-user-add.md,chats,Аня,ожидает,1,1,0,im.chat.user.add
api-reference/chats/chat-users/im-chat-user-delete.md,chats,Аня,ожидает,1,1,0,im.chat.user.delete
api-reference/chats/chat-users/im-chat-user-list.md,chats,Аня,ожидает,1,1,0,im.chat.user.list
api-reference/chats/chat-users/im-dialog-users-list.md,chats,Аня,ожидает,1,1,0,im.dialog.users.list
api-reference/chats/departments/im-department-colleagues-list.md,chats,Аня,ожидает,1,1,0,im.department.colleagues.list
api-reference/chats/departments/im-department-employees-get.md,chats,Аня,ожидает,1,1,0,im.department.employees.get
api-reference/chats/departments/im-department-get.md,chats,Аня,ожидает,1,1,0,im.department.get
api-reference/chats/departments/im-department-managers-get.md,chats,Аня,ожидает,1,1,0,im.department.managers.get
api-reference/chats/files/im-disk-file-commit.md,chats,Аня,ожидает,1,1,0,im.disk.file.commit
api-reference/chats/files/im-disk-file-delete.md,chats,Аня,ожидает,1,1,0,im.disk.file.delete
api-reference/chats/files/im-disk-file-save.md,chats,Аня,ожидает,1,1,0,im.disk.file.save
api-reference/chats/files/im-disk-folder-get.md,chats,Аня,ожидает,1,1,0,im.disk.folder.get
api-reference/chats/im-chat-add.md,chats,Аня,ожидает,1,1,0,im.chat.add
api-reference/chats/im-chat-get.md,chats,Аня,ожидает,1,1,0,im.chat.get
api-reference/chats/im-counters-get.md,chats,Аня,ожидает,1,1,0,im.counters.get
